ID,Municipios_ID,Mes,Promedio_Radiacion
4434,44847,April,5.58
4435,44855,April,5.196666666
4436,44874,April,4.813333333
4437,47001,April,6.18
4438,47030,April,5.593333333
4439,47053,April,5.593333333
4440,47058,April,5.483333333
4441,47161,April,5.593333333
4442,47170,April,5.593333333
4443,47189,April,6.18
4444,47205,April,5.593333333
4445,47245,April,5.51
4446,47258,April,5.593333333
4447,47268,April,5.593333333
4448,47288,April,5.593333333
4449,47318,April,5.483333333
4450,47460,April,5.483333333
4451,47541,April,5.593333333
4452,47545,April,5.483333333
4453,47551,April,5.593333333
4454,47555,April,5.483333333
4455,47570,April,5.593333333
4456,47605,April,5.593333333
4457,47660,April,5.593333333
4458,47675,April,5.593333333
4459,47692,April,5.483333333
4460,47703,April,5.483333333
4461,47707,April,5.483333333
4462,47720,April,5.483333333
4463,47745,April,5.593333333
4464,47798,April,5.483333333
4465,47960,April,5.593333333
4466,47980,April,5.593333333
4467,50001,April,4.133333333
4468,50006,April,4.463333333
4469,50110,April,4.8
4470,50124,April,4.8
4471,50150,April,4.463333333
4472,50223,April,4.463333333
4473,50226,April,4.133333333
4474,50245,April,4.133333333
4475,50251,April,4.463333333
4476,50270,April,4.463333333
4477,50287,April,4.463333333
4478,50313,April,4.463333333
4479,50318,April,4.463333333
4480,50325,April,4.556666666
4481,50330,April,4.06
4482,50350,April,4.48
4483,50370,April,4.06
4484,50400,April,4.06
4485,50450,April,4.556666666
4486,50568,April,4.8
4487,50573,April,4.8
4488,50577,April,4.463333333
4489,19110,May,4.276666666
4490,19130,May,4.183333333
4491,19137,May,4.183333333
4492,19142,May,4.276666666
4493,19212,May,4.276666666
4494,19256,May,4.183333333
4495,19290,May,4.103333333
4496,19300,May,4.276666666
4497,19318,May,4.133333333
4498,19355,May,4.183333333
4499,19364,May,4.183333333
4500,19392,May,4.183333333
4501,19397,May,4.183333333
4502,19418,May,4.133333333
4503,19450,May,4.103333333
4504,19455,May,4.276666666
4505,19473,May,4.183333333
4506,19513,May,4.276666666
4507,19517,May,4.283333333
4508,19532,May,4.183333333
4509,19533,May,3.696666666
4510,19548,May,4.183333333
4511,19573,May,4.276666666
4512,19585,May,4.183333333
4513,19622,May,4.183333333
4514,19693,May,3.696666666
4515,19698,May,4.276666666
4516,19701,May,3.696666666
4517,19743,May,4.183333333
4518,19760,May,4.183333333
4519,19780,May,4.183333333
4520,19785,May,4.183333333
4521,19807,May,4.183333333
4522,19809,May,4.133333333
4523,19821,May,4.183333333
4524,19824,May,4.183333333
4525,19845,May,4.276666666
4526,20001,May,5.376666666
4527,20011,May,5.113333333
4528,20013,May,5.376666666
4529,20032,May,5.526666666
4530,20045,May,5.526666666
4531,20060,May,5.526666666
4532,20175,May,5.526666666
4533,20178,May,5.526666666
4534,20228,May,5.526666666
4535,20238,May,5.376666666
4536,20250,May,5.526666666
4537,20295,May,5.113333333
4538,20310,May,5.113333333
4539,20383,May,5.113333333
4540,20400,May,5.526666666
4541,20443,May,5.376666666
4542,20517,May,5.113333333
4543,20550,May,5.113333333
4544,20570,May,5.376666666
4545,20614,May,5.113333333
4546,20621,May,5.376666666
4547,20710,May,5.11
4548,20750,May,5.376666666
4549,20770,May,5.11
4550,20787,May,5.113333333
4551,23001,May,4.916666666
4552,23068,May,4.916666666
4553,23079,May,4.916666666
4554,23090,May,4.653333333
4555,23162,May,4.916666666
4556,23168,May,5.14
4557,23182,May,5.14
4558,23189,May,4.916666666
4559,23300,May,5.14
4560,23350,May,4.916666666
4561,23417,May,5.14
4562,23419,May,4.653333333
4563,23464,May,5.14
4564,23466,May,4.626666666
4565,23500,May,5.003333333
4566,23555,May,4.916666666
4567,23570,May,4.916666666
4568,23574,May,5.003333333
4569,23580,May,4.626666666
4570,23586,May,5.14
4571,23660,May,4.916666666
4572,23670,May,5.14
4573,23672,May,5.14
4574,23675,May,5.14
4575,23678,May,4.916666666
4576,23682,May,4.626666666
4577,23686,May,4.916666666
4578,23807,May,4.653333333
4579,23815,May,5.14
4580,23855,May,4.653333333
4581,25001,May,4.743333333
4582,25019,May,4.743333333
4583,25035,May,4.743333333
4584,25040,May,4.743333333
4585,25053,May,4.743333333
4586,25086,May,4.743333333
4587,25095,May,4.743333333
4588,25099,May,4.743333333
4589,25120,May,4.146666666
4590,25123,May,4.743333333
4591,25126,May,4.743333333
4592,25148,May,5.136666666
4593,25151,May,4.08
4594,25154,May,4.47
4595,25168,May,4.743333333
4596,25175,May,4.743333333
4597,25178,May,4.743333333
4598,25181,May,4.08
4599,25183,May,4.47
4600,25200,May,4.47
4601,25214,May,4.743333333
4602,25224,May,4.47
4603,25245,May,4.743333333
4604,25258,May,5.136666666
4605,25260,May,4.743333333
4606,25269,May,4.743333333
4607,25279,May,4.08
4608,25281,May,4.08
4609,25286,May,4.743333333
4610,25288,May,4.47
4611,25290,May,4.743333333
4612,25293,May,4.08
4613,25295,May,4.08
4614,25297,May,4.08
4615,25299,May,4.08
4616,25307,May,4.743333333
4617,25312,May,4.743333333
4618,25317,May,4.47
4619,25320,May,5.136666666
4620,25322,May,4.08
4621,25324,May,4.743333333
4622,25326,May,4.08
4623,25328,May,4.743333333
4624,25335,May,4.08
4625,25339,May,4.743333333
4626,25368,May,4.743333333
4627,25372,May,4.08
4628,25377,May,4.08
4629,25386,May,4.743333333
4630,25394,May,5.136666666
4631,25398,May,5.136666666
4632,25402,May,4.743333333
4633,25407,May,4.47
4634,25426,May,4.47
4635,25430,May,4.743333333
4636,25436,May,4.47
4637,25438,May,4.08
4638,25473,May,4.743333333
4639,25483,May,4.743333333
4640,25486,May,4.47
4641,25488,May,4.743333333
4642,25489,May,5.136666666
4643,25491,May,5.136666666
4644,25506,May,4.743333333
4645,25513,May,5.136666666
4646,25518,May,5.136666666
4647,25524,May,4.743333333
4648,25530,May,4.08
4649,25535,May,4.743333333
4650,25572,May,5.136666666
4651,25580,May,4.743333333
4652,25592,May,5.136666666
4653,25594,May,4.08
4654,25596,May,4.743333333
4655,25599,May,4.743333333
4656,25612,May,4.743333333
4657,25645,May,4.743333333
4658,25649,May,4.743333333
4659,25653,May,5.136666666
4660,25658,May,4.743333333
4661,25662,May,4.743333333
4662,25718,May,4.743333333
4663,25736,May,4.47
4664,25740,May,4.743333333
4665,25743,May,4.743333333
4666,25745,May,4.47
4667,25754,May,4.743333333
4668,25758,May,4.08
4669,25769,May,4.743333333
4670,25772,May,4.47
4671,25777,May,5.136666666
4672,25779,May,4.47
4673,25781,May,4.47
4674,25785,May,4.743333333
4675,25793,May,4.47
4676,25797,May,4.743333333
4677,25799,May,4.743333333
4678,25805,May,4.743333333
4679,25807,May,4.47
4680,25815,May,4.743333333
4681,25817,May,4.08
4682,25823,May,5.136666666
4683,25839,May,4.08
4684,25841,May,4.08
4685,25843,May,4.47
4686,25845,May,4.743333333
4687,25851,May,5.136666666
4688,25862,May,5.136666666
4689,25867,May,4.743333333
4690,25871,May,5.136666666
4691,25873,May,4.47
4692,25875,May,5.136666666
4693,25878,May,4.743333333
4694,25885,May,5.136666666
4695,25898,May,4.743333333
4696,25899,May,4.47
4697,27001,May,4.256666666
4698,27006,May,4.31
4699,27025,May,4.256666666
4700,27050,May,4.256666666
4701,27073,May,4.256666666
4702,27075,May,3.973333333
4703,27077,May,3.96
4704,27099,May,4.273333333
4705,27135,May,4.256666666
4706,27150,May,4.226666666
4707,27160,May,4.256666666
4708,27205,May,4.256666666
4709,27245,May,4.256666666
4710,27250,May,3.96
4711,27361,May,4.256666666
4712,27372,May,4.146666666
4713,27413,May,4.256666666
4714,27425,May,4.256666666
4715,27430,May,4.256666666
4716,27450,May,4.256666666
4717,27491,May,4.293333333
4718,27493,May,4.226666666
4719,27495,May,3.986666666
4720,27580,May,4.256666666
4721,27600,May,4.256666666
4722,27615,May,4.146666666
4723,27660,May,4.293333333
4724,27745,May,4.293333333
4725,27787,May,4.256666666
4726,27800,May,4.31
4727,27810,May,4.256666666
4728,41001,May,4.283333333
4729,41006,May,3.98
4730,41013,May,4.283333333
4731,41016,May,4.686666666
4732,41020,May,4.283333333
4733,41026,May,4.283333333
4734,41078,May,4.686666666
4735,41132,May,4.283333333
4736,41206,May,4.146666666
4737,41244,May,4.283333333
4738,41298,May,4.283333333
4739,41306,May,4.283333333
4740,41319,May,4.283333333
4741,41349,May,4.283333333
4742,41357,May,4.283333333
4743,41359,May,3.696666666
4744,41378,May,4.283333333
4745,41396,May,4.283333333
4746,41483,May,4.283333333
4747,41503,May,4.283333333
4748,41518,May,4.283333333
4749,41524,May,4.283333333
4750,41530,May,3.696666666
4751,41548,May,4.283333333
4752,41551,May,3.696666666
4753,41615,May,4.283333333
4754,41660,May,3.696666666
4755,41668,May,3.696666666
4756,41676,May,4.283333333
4757,41770,May,3.98
4758,41791,May,4.283333333
4759,41797,May,4.283333333
4760,41799,May,4.686666666
4761,41801,May,4.283333333
4762,41807,May,3.98
4763,41872,May,4.686666666
4764,41885,May,4.283333333
4765,44001,May,5.63
4766,44035,May,5.63
4767,44078,May,5.263333333
4768,44090,May,5.563333333
4769,44098,May,5.263333333
4770,44110,May,5.263333333
4771,44279,May,5.263333333
4772,44378,May,5.63
4773,44420,May,5.376666666
4774,44430,May,5.63
4775,44560,May,5.63
4776,44650,May,5.376666666
4777,44847,May,5.63
4778,44855,May,5.376666666
4779,44874,May,5.263333333
4780,47001,May,5.963333333
4781,47030,May,5.536666666
4782,47053,May,5.536666666
4783,47058,May,5.46
4784,47161,May,5.536666666
4785,47170,May,5.536666666
4786,47189,May,5.963333333
4787,47205,May,5.536666666
4788,47245,May,5.526666666
4789,47258,May,5.536666666
4790,47268,May,5.536666666
4791,47288,May,5.536666666
4792,47318,May,5.46
4793,47460,May,5.46
4794,47541,May,5.536666666
4795,47545,May,5.46
4796,47551,May,5.536666666
4797,47555,May,5.46
4798,47570,May,5.536666666
4799,47605,May,5.536666666
4800,47660,May,5.536666666
4801,47675,May,5.536666666
4802,47692,May,5.46
4803,47703,May,5.46
4804,47707,May,5.46
4805,47720,May,5.46
4806,47745,May,5.536666666
4807,47798,May,5.46
4808,47960,May,5.536666666
4809,47980,May,5.536666666
4810,50001,May,4.08
4811,50006,May,4.26
4812,50110,May,4.436666666
4813,50124,May,4.436666666
4814,50150,May,4.26
4815,50223,May,4.26
4816,50226,May,4.08
4817,50245,May,4.08
4818,50251,May,4.26
4819,50270,May,4.26
4820,50287,May,4.26
4821,50313,May,4.26
4822,50318,May,4.26
4823,50325,May,4.436666666
4824,50330,May,4.146666666
4825,50350,May,4.4
4826,50370,May,4.146666666
4827,50400,May,4.146666666
4828,50450,May,4.436666666
4829,50568,May,4.436666666
4830,50573,May,4.436666666
4831,50577,May,4.26
4832,50590,May,4.4
4833,50606,May,4.08
4834,50680,May,4.26
4835,50683,May,4.26
4836,50686,May,4.08
4837,50689,May,4.26
4838,50711,May,4.26
4839,52001,May,4.103333333
4840,52019,May,4.103333333
4841,52022,May,3.626666666
4842,52036,May,4.103333333
4843,52051,May,4.103333333
4844,52079,May,4.12
4845,52083,May,4.103333333
4846,52110,May,4.103333333
4847,52203,May,4.103333333
4848,52207,May,4.103333333
4849,52210,May,3.626666666
4850,52215,May,3.626666666
4851,52224,May,3.626666666
4852,52227,May,3.626666666
4853,52233,May,4.103333333
4854,52240,May,4.103333333
4855,52250,May,4.2
4856,52254,May,4.103333333
4857,52256,May,4.103333333
4858,52258,May,4.103333333
4859,52260,May,4.103333333
4860,52287,May,4.103333333
4861,52317,May,3.626666666
4862,52320,May,4.103333333
4863,52323,May,3.626666666
4864,52352,May,3.626666666
4865,52354,May,4.103333333
4866,52356,May,3.626666666
4867,52378,May,3.696666666
4868,52381,May,4.103333333
4869,52385,May,4.103333333
4870,52390,May,4.2
4871,52399,May,4.103333333
4872,52405,May,4.103333333
4873,52411,May,4.103333333
4874,52418,May,4.103333333
4875,52427,May,4.12
4876,52435,May,4.103333333
4877,52473,May,4.2
4878,52480,May,4.103333333
4879,52490,May,4.2
4880,52506,May,4.103333333
4881,52520,May,4.2
4882,52540,May,4.103333333
4883,52560,May,3.626666666
4884,52565,May,4.103333333
4885,52573,May,3.626666666
4886,52585,May,3.626666666
4887,52612,May,4.103333333
4888,52621,May,4.12
4889,52678,May,4.103333333
4890,52683,May,4.103333333
4891,52685,May,4.103333333
4892,52687,May,4.103333333
4893,52693,May,4.103333333
4894,52694,May,4.103333333
4895,52696,May,4.133333333
4896,52699,May,4.103333333
4897,52720,May,4.103333333
4898,52786,May,4.103333333
4899,52788,May,4.103333333
4900,52835,May,4.12
4901,52838,May,4.103333333
4902,52885,May,4.103333333
4903,54001,May,4.473333333
4904,54003,May,5.113333333
4905,54051,May,4.473333333
4906,54099,May,4.473333333
4907,54109,May,5.286666666
4908,54125,May,4.473333333
4909,54128,May,5.11
4910,54172,May,4.473333333
4911,54174,May,4.473333333
4912,54206,May,5.113333333
4913,54223,May,4.473333333
4914,54239,May,4.473333333
4915,54245,May,5.113333333
4916,54250,May,5.113333333
4917,54261,May,4.473333333
4918,54313,May,4.473333333
4919,54344,May,5.113333333
4920,54347,May,4.473333333
4921,54377,May,4.473333333
4922,54385,May,5.11
4923,54398,May,5.113333333
4924,54405,May,4.473333333
4925,54418,May,4.473333333
4926,54480,May,4.473333333
4927,54498,May,5.113333333
4928,54518,May,4.473333333
4929,54520,May,4.473333333
4930,54553,May,5.286666666
4931,54599,May,4.473333333
4932,54660,May,4.473333333
4933,54670,May,5.113333333
4934,54673,May,4.473333333
4935,54680,May,4.473333333
4936,54720,May,5.286666666
4937,54743,May,4.473333333
4938,54800,May,5.113333333
4939,54810,May,5.286666666
4940,54820,May,4.473333333
4941,54871,May,4.473333333
4942,54874,May,4.473333333
4943,63001,May,4.62
4944,63111,May,4.62
4945,63130,May,4.62
4946,63190,May,4.62
4947,63212,May,4.62
4948,63272,May,4.62
4949,63302,May,4.62
4950,63401,May,4.62
4951,63470,May,4.62
4952,63548,May,4.62
4953,63594,May,4.62
4954,63690,May,4.62
4955,66001,May,4.62
4956,66045,May,4.863333333
4957,66075,May,4.62
4958,66088,May,4.863333333
4959,66170,May,4.62
4960,66318,May,4.863333333
4961,66383,May,4.256666666
4962,66400,May,4.62
4963,66440,May,4.62
4964,66456,May,4.863333333
4965,66572,May,4.256666666
4966,66594,May,4.863333333
4967,66682,May,4.62
4968,66687,May,4.863333333
4969,68001,May,5.11
4970,68013,May,5.2
4971,68020,May,4.47
4972,68051,May,5.2
4973,68077,May,4.47
4974,68079,May,5.2
4975,68081,May,5.11
4976,68092,May,5.2
4977,68101,May,4.47
4978,68121,May,5.2
4979,68132,May,4.473333333
4980,68147,May,4.446666666
4981,68152,May,4.446666666
4982,68160,May,4.446666666
4983,68162,May,4.446666666
4984,68167,May,5.2
4985,68169,May,4.473333333
4986,68176,May,5.2
4987,68179,May,5.2
4988,68190,May,5.2
4989,68207,May,4.446666666
4990,68209,May,5.2
4991,68211,May,5.2
4992,68217,May,5.2
4993,68229,May,5.2
4994,68235,May,5.2
4995,68245,May,5.2
4996,68250,May,5.2
4997,68255,May,5.11
4998,68264,May,5.2
4999,68266,May,4.446666666
5000,68271,May,4.47
5001,68276,May,5.11
5002,68296,May,5.2
5003,68298,May,4.47
5004,68307,May,5.11
5005,68318,May,4.446666666
5006,68320,May,5.2
5007,68322,May,5.2
5008,68324,May,4.47
5009,68327,May,5.2
5010,68344,May,5.2
5011,68368,May,4.47
5012,68370,May,5.2
5013,68377,May,4.47
5014,68385,May,5.2
5015,68397,May,5.2
5016,68406,May,5.11
5017,68418,May,5.2
5018,68425,May,4.446666666
5019,68432,May,4.446666666
5020,68444,May,5.11
5021,68464,May,4.446666666
5022,68468,May,4.446666666
5023,68498,May,5.2
5024,68500,May,5.2
5025,68502,May,4.446666666
5026,68522,May,5.2
5027,68524,May,5.2
5028,68533,May,5.2
5029,68547,May,5.2
5030,68549,May,5.2
5031,68572,May,4.47
5032,68573,May,5.363333333
5033,68575,May,5.11
5034,68615,May,5.11
5035,68655,May,5.11
5036,68669,May,4.446666666
5037,68673,May,5.2
5038,68679,May,5.2
5039,68682,May,4.446666666
5040,68684,May,4.446666666
5041,68686,May,4.446666666
5042,68689,May,5.2
5043,68705,May,4.446666666
5044,68720,May,5.2
5045,68745,May,5.2
5046,68755,May,5.2
5047,68770,May,5.2
5048,68773,May,4.47
5049,68780,May,4.473333333
5050,68820,May,4.473333333
5051,68855,May,5.2
5052,68861,May,5.2
5053,68867,May,4.473333333
5054,68872,May,5.2
5055,68895,May,5.2
5056,70001,May,5.14
5057,70110,May,5.46
5058,70124,May,4.916666666
5059,70204,May,5.14
5060,70215,May,5.14
5061,70221,May,5.14
5062,70230,May,5.14
5063,70233,May,5.14
5064,70235,May,5.14
5065,70265,May,5.01
5066,70400,May,4.916666666
5067,70418,May,5.14
5068,70429,May,5.01
5069,70473,May,5.14
5070,70508,May,5.14
5071,70523,May,5.14
5072,70670,May,5.14
5073,70678,May,4.916666666
5074,70702,May,5.14
5075,70708,May,4.916666666
5076,70713,May,5.14
5077,70717,May,5.14
5078,70742,May,5.14
5079,70771,May,5.01
5080,70820,May,5.14
5081,70823,May,5.14
5082,73001,May,4.62
5083,73024,May,4.146666666
5084,73026,May,4.743333333
5085,73030,May,4.743333333
5086,73043,May,4.62
5087,73055,May,5.136666666
5088,73067,May,4.686666666
5089,73124,May,4.62
5090,73148,May,4.743333333
5091,73152,May,4.863333333
5092,73168,May,4.686666666
5093,73200,May,4.743333333
5094,73217,May,4.686666666
5095,73226,May,4.743333333
5096,73236,May,4.146666666
5097,73268,May,4.743333333
5098,73270,May,5.136666666
5099,73275,May,4.743333333
5100,73283,May,4.863333333
5101,73319,May,4.743333333
5102,73347,May,4.863333333
5103,73349,May,5.136666666
5104,73352,May,4.743333333
5105,73408,May,4.743333333
5106,73411,May,4.62
5107,73443,May,5.136666666
5108,73449,May,4.743333333
5109,73461,May,4.62
5110,73483,May,4.686666666
5111,73504,May,4.686666666
5112,73520,May,4.863333333
5113,73547,May,4.743333333
