Departamento_ID;Mes;Facturación total ($);Facturación por consumo ($);Consumo total (kWh);Numero de subsidios;Subsidios ($);Contribuciones ($);Promedio de ($/susc);Promedio de ($/susc);Promedio de Consumo (kWh/susc);Valor Facturado por ($/kWh);Valor FOES ($/kwh);Total
76;1/04/2138;4,444,277,550  ;5,952,408,796 ;7,991,785;61,53;1,593,215,439 ; 107,587,972;72,229;96,74;129.9;744.8;12,105,712,917  ;
76;1/05/2138;4,584,562,310  ;6,134,562,070 ;8,006,250;61,521;1,651,359,622 ; 102,057,692;74,52;99,715;130.1;766.2;12,480,784,598  ;
76;1/06/2138;4,481,039,610  ;6,032,309,209 ;7,769,847;61,143;1,646,358,555 ; 95,230,028;73,288;98,659;127.1;776.4;12,262,941,243  ;
76;1/07/2138;4,386,023,366  ;5,851,864,153 ;7,921,097;61,495;1,566,527,976 ; 100,511,446;71,323;95,16;128.8;738.8;11,913,076,885  ;
76;1/08/2138;3,762,438,610  ;4,680,896,932 ;8,267,621;59,581;1,225,749,180 ; 76,154,724;63,148;78,564;138.8;566.2;9,753,709,066  ;
76;1/09/2138;3,511,244,920  ;4,383,282,959 ;7,702,837;59,672;1,174,802,373 ; 72,815,015;58,842;73,456;129.1;569.0;9,150,040,774  ;
76;1/10/2138;3,734,318,220  ;4,610,288,701 ;8,021,620;59,642;1,224,469,739 ; 74,980,799;62,612;77,299;134.5;574.7;9,652,279,343  ;
76;1/11/2138;3,737,569,000  ;4,625,391,612 ;8,002,701;59,892;1,229,895,111 ; 76,883,335;62,405;77,229;133.6;578.0;9,677,941,998  ;
76;1/12/2138;3,863,972,690  ;4,801,260,381 ;8,254,725;59,818;1,267,625,341 ; 79,070,593;64,595;80,264;138.0;581.6;10,020,389,129  ;
76;1/01/2139;3,721,974,430  ;4,660,206,682 ;7,962,595;60,036;1,251,732,582 ; 75,794,834;61,996;77,624;132.6;585.3;9,717,871,497  ;
76;1/02/2139;4,867,049,510  ;6,069,851,734 ;11,269,546;59,576;1,292,261,744 ; 79,326,640;81,695;101,884;189.2;538.6;12,320,003,058  ;
76;1/03/2139;4,859,581,610  ;6,011,854,013 ;11,142,755;59,575;1,243,705,005 ; 77,364,179;81,571;100,912;187.0;539.5;12,203,890,348  ;
76;1/04/2139;3,603,462,652  ;4,772,715,843 ;8,022,857;59,779;1,263,309,736 ; 75,603,672;60,28;79,839;134.2;594.9;9,723,315,388  ;
76;1/05/2139;3,783,542,352  ;5,044,239,536 ;8,364,407;59,674;1,332,738,121 ; 78,835,579;63,404;84,53;140.2;603.1;10,247,928,347  ;
76;1/06/2139;3,702,457,630  ;4,965,018,948 ;8,117,509;60,004;1,316,169,290 ; 82,840,675;61,704;82,745;135.3;611.6;10,074,809,252  ;
76;1/07/2139;3,839,485,510  ;5,108,866,226 ;8,251,900;60,145;1,337,523,619 ; 80,721,592;63,837;84,942;137.2;619.1;10,375,058,529  ;
27;1/08/2139;12,813,628,580  ;7,171,255,899 ;7,536,327;75,199;3,381,854,610 ;170,396;95,364;100.2;951.6;1.00;23,435,943,488  ;
27;1/09/2139;13,472,167,463  ;7,669,232,259 ;7,994,603;73,737;3,552,869,689 ;182,706;104,008;108.4;959.3;1.00;24,702,625,533  ;
27;1/10/2139;14,925,803,404  ;6,732,644,308 ;7,481,434;75,055;3,063,008,484 ;198,865;89,703;99.7;899.9;1.00;24,779,305,391  ;
27;1/11/2139;15,887,312,512  ;6,836,018,237 ;7,827,955;75,447;2,901,854,955 ;210,576;90,607;103.8;873.3;1.00;25,652,190,893  ;
27;1/12/2139;16,953,958,316  ;7,112,980,994 ;7,947,213;77,563;3,112,111,538 ;218,583;91,706;102.5;895.0;1.00;27,187,386,911  ;
27;1/01/2140;16,915,762,436  ;7,101,143,064 ;7,546,001;75,581;3,235,212,562 ;223,81;93,954;99.8;941.0;1.00;27,398,837,483  ;
27;1/02/2140;16,817,042,464  ;6,757,832,516 ;7,312,222;75,261;3,046,309,880 ;223,45;89,792;97.2;924.2;1.00;26,628,886,607  ;
27;1/03/2140;17,211,799,638  ;7,077,064,666 ;7,493,211;75,308;3,237,150,287 ;228,552;93,975;99.5;944.5;1.00;27,662,015,572  ;
27;1/04/2140;16,405,019,445  ;7,034,784,659 ;7,407,278;76,361;3,225,389,259 ;214,835;92,125;97.0;949.7;1.00;26,672,985,010  ;
27;1/05/2140;16,325,995,801  ;6,653,072,902 ;7,318,933;75,659;2,979,583,449 ;215,784;87,935;96.7;909.0;1.00;26,105,129,752  ;
27;1/06/2140;16,015,648,519  ;6,761,250,099 ;7,431,889;75,445;2,965,583,227 ;212,282;89,618;98.5;909.8;1.00;25,819,040,812  ;
27;1/07/2140;17,171,533,233  ;6,677,726,951 ;7,298,630;74,865;2,985,071,954 ;229,367;89,197;97.5;914.9;1.00;26,842,025,210  ;
